snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,DFR0706-EN,DFRobot,DSPs - Digital Signal Processors,digikey,9,Active,8,85.0,exact,DFR0706-EN,1738-DFR0706-EN-ND,1,1,2026-08-15T20:22:25+00:00,DFRobot,1738,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,UNIHIKER IOT PROGRAMMING SBC,0,1,0,0,0,0,,8,0,9,1,1,Bulk,1,1,0,8,999999999,0.0,85.0,1,1,85.0,1,85.0,ROHS3 Compliant,REACH Unknown,1  (Unlimited),5A992C            SC,8471.50.0150,,Fixed,6
2026-08-15,DEMO56F8013-EE,NXP Semiconductors,DSPs - Digital Signal Processors,digikey,15,Discontinued at DigiKey,0,,exact,DEMO56F8013-EE,DEMO56F8013-EE-ND,1,1,2026-08-15T20:22:26+00:00,NXP USA Inc.,568,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,MC56F8013 EVAL BRD,2,0,0,0,0,1,,0,0,15,0,1,Box,1,0,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8471.50.0150,,Fixed,6
2026-08-15,STM32F103ZET6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,738,9.61252,exact,STM32F103ZET6TR,497-17396-1-ND,1,1,2026-08-15T20:22:31+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 144LQFP,0,1,0,0,0,0,,738,0,52,1,1,Cut Tape (CT),3,1,0,738,999999999,0.0,15.22,4,1,15.22,100,10.2915,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103ZGT6,STMicroelectronics,Microcontrollers,digikey,52,Active,14068,17.86,exact,STM32F103ZGT6,497-11122-ND,3,1,2026-08-15T20:22:32+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 144LQFP,0,1,0,0,0,0,,14068,0,52,1,0,Tray,1,0,0,14068,0,0.0,17.86,5,1,17.86,540,11.37806,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103ZEH6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,15.22,exact,STM32F103ZEH6,497-9037-ND,2,1,2026-08-15T20:22:33+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 144BGA,0,1,0,0,0,0,,0,0,52,1,184,Tray,1,1,0,0,999999999,0.0,15.22,6,1,15.22,552,9.57996,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,17
2026-08-15,STM32F103VET6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,885,8.02017,exact,STM32F103VET6TR,497-17394-1-ND,1,1,2026-08-15T20:22:34+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 100LQFP,0,1,0,0,0,0,,885,0,52,1,0,Cut Tape (CT),3,1,0,885,0,0.0,13.13,5,1,13.13,500,8.20472,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103ZET6,STMicroelectronics,Microcontrollers,digikey,52,Active,6485,16.2,exact,STM32F103ZET6,497-6442-ND,2,1,2026-08-15T20:22:36+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 144LQFP,0,1,0,0,0,0,,6485,0,52,1,0,Tray,1,0,0,6485,0,0.0,16.2,5,1,16.2,540,10.25041,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,17
2026-08-15,STM32F103VCT6,STMicroelectronics,Microcontrollers,digikey,52,Active,218,11.59,exact,STM32F103VCT6,497-9034-ND,2,1,2026-08-15T20:22:37+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 100LQFP,0,1,0,0,0,0,,218,0,52,1,0,Tray,1,1,0,218,0,0.0,11.59,5,1,11.59,540,7.15202,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103RET6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,1450,7.68274,exact,STM32F103RET6TR,497-17387-1-ND,1,1,2026-08-15T20:22:38+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 64LQFP,0,1,0,0,0,0,,1450,0,52,1,0,Cut Tape (CT),3,1,0,1450,0,0.0,12.67,5,1,12.67,500,7.41778,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103RET6,STMicroelectronics,Microcontrollers,digikey,52,Active,1920,12.32,exact,STM32F103RET6,497-6444-ND,4,1,2026-08-15T20:22:39+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 64LQFP,0,1,0,0,0,0,,1920,0,52,1,0,Tray,1,1,0,1920,0,0.0,12.32,6,1,12.32,640,7.59522,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,17
2026-08-15,STM32F103VET6,STMicroelectronics,Microcontrollers,digikey,52,Active,1215,13.72,exact,STM32F103VET6,497-6443-ND,2,1,2026-08-15T20:22:41+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 100LQFP,0,1,0,0,0,0,,1215,0,52,1,90,Tray,1,0,0,1215,999999999,0.0,13.72,5,1,13.72,540,8.57778,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103ZCT6,STMicroelectronics,Microcontrollers,digikey,52,Active,3,13.51,exact,STM32F103ZCT6,497-11542-ND,2,1,2026-08-15T20:22:42+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 144LQFP,0,1,0,0,0,0,,3,0,52,1,0,Tray,1,0,0,3,0,0.0,13.51,5,1,13.51,540,7.92404,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103RGT6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,15.18,exact,STM32F103RGT6,497-11118-ND,3,1,2026-08-15T20:22:43+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 64LQFP,0,1,0,0,0,0,,0,0,52,1,160,Tray,1,1,0,0,999999999,0.0,15.18,6,1,15.18,640,9.50166,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103RCT6,STMicroelectronics,Microcontrollers,digikey,52,Active,1967,10.41,exact,STM32F103RCT6,497-9033-ND,2,1,2026-08-15T20:22:45+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 64LQFP,0,1,0,0,0,0,,1967,0,52,1,0,Tray,1,1,0,1967,0,0.0,10.41,6,1,10.41,640,6.33578,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,17
2026-08-15,STM32F103C8T6,STMicroelectronics,Microcontrollers,digikey,40,Active,5475,8.24,exact,STM32F103C8T6,497-6063-ND,2,1,2026-08-15T20:22:46+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 48LQFP,0,1,0,0,0,0,,5475,0,40,1,0,Tray,1,1,0,5475,0,0.0,8.24,6,1,8.24,500,4.94928,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,17
2026-08-15,STM32F103CBT6,STMicroelectronics,Microcontrollers,digikey,40,Active,20952,8.79,exact,STM32F103CBT6,497-6288-ND,2,1,2026-08-15T20:22:47+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 48LQFP,0,1,0,0,0,0,,20952,0,40,1,0,Tray,1,1,0,20952,0,0.0,8.79,6,1,8.79,500,5.30728,ROHS3 Compliant,REACH Unaffected,2  (1 Year),3A991A2,8542.31.0025,48-LQFP,Surface Mount,17
2026-08-15,STM32F103VDT6,STMicroelectronics,Microcontrollers,digikey,52,Active,992,11.91,exact,STM32F103VDT6,497-9035-ND,2,1,2026-08-15T20:22:49+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 100LQFP,0,1,0,0,0,0,,992,0,52,1,90,Tray,1,0,0,992,999999999,0.0,11.91,5,1,11.91,540,7.36717,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103VFT6,STMicroelectronics,Microcontrollers,digikey,52,Active,48,15.06,exact,STM32F103VFT6,497-11119-ND,2,1,2026-08-15T20:22:50+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 100LQFP,0,1,0,0,0,0,,48,0,52,1,90,Tray,1,0,0,48,999999999,0.0,15.06,6,1,15.06,450,9.53989,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103VBT6,STMicroelectronics,Microcontrollers,digikey,52,Active,495,9.78,exact,STM32F103VBT6,497-6070-ND,2,1,2026-08-15T20:22:51+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 100LQFP,0,1,0,0,0,0,,495,0,52,1,90,Tray,1,1,0,495,999999999,0.0,9.78,5,1,9.78,540,5.96378,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103RDT6,STMicroelectronics,Microcontrollers,digikey,52,Active,982,11.43,exact,STM32F103RDT6,497-11528-ND,2,1,2026-08-15T20:22:52+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 64LQFP,0,1,0,0,0,0,,982,0,52,1,0,Tray,1,1,0,982,0,0.0,11.43,6,1,11.43,640,6.97813,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103R8T6,STMicroelectronics,Microcontrollers,digikey,52,Active,103,7.81,exact,STM32F103R8T6,497-6065-ND,2,1,2026-08-15T20:22:54+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 64LQFP,0,1,0,0,0,0,,103,0,52,1,0,Tray,1,1,0,103,0,0.0,7.81,6,1,7.81,640,4.64767,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,17
2026-08-15,STM32F103RBT6,STMicroelectronics,Microcontrollers,digikey,52,Active,968,9.27,exact,STM32F103RBT6,497-6066-ND,4,1,2026-08-15T20:22:55+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 64LQFP,0,1,0,0,0,0,,968,0,52,1,0,Tray,1,0,0,968,0,0.0,9.27,6,1,9.27,640,5.59455,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,17
2026-08-15,STM32F103VGT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,10.17883,exact,STM32F103VGT6TR,497-18760-1-ND,1,1,2026-08-15T20:22:56+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 100LQFP,0,1,0,0,0,0,,0,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,16.39,5,1,16.39,500,10.40294,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103CBT6TR,STMicroelectronics,Microcontrollers,digikey,40,Active,12091,5.04452,exact,STM32F103CBT6TR,497-17380-1-ND,1,1,2026-08-15T20:22:58+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 48LQFP,0,1,0,0,0,0,,12091,0,40,1,1,Cut Tape (CT),3,1,0,12091,999999999,0.0,8.79,5,1,8.79,500,5.00686,ROHS3 Compliant,REACH Unaffected,2  (1 Year),3A991A2,8542.31.0025,48-LQFP,Surface Mount,17
2026-08-15,STM32F103ZFT6,STMicroelectronics,Microcontrollers,digikey,52,Active,179,16.55,exact,STM32F103ZFT6,497-11121-ND,1,1,2026-08-15T20:22:59+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 144LQFP,0,1,0,0,0,0,,179,0,52,1,60,Tray,1,0,0,179,999999999,0.0,16.55,5,1,16.55,540,10.4833,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103ZGH6,STMicroelectronics,Microcontrollers,digikey,52,Active,1141,17.86,exact,STM32F103ZGH6,497-11115-ND,4,1,2026-08-15T20:23:00+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 144LFBGA,0,1,0,0,0,0,,1141,0,52,1,184,Tray,1,1,0,1141,999999999,0.0,17.86,6,1,17.86,552,11.36982,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,17
2026-08-15,STM32F103RCT7,STMicroelectronics,Microcontrollers,digikey,52,Active,5739,10.75,exact,STM32F103RCT7,497-11527-ND,2,1,2026-08-15T20:23:01+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 64LQFP,0,1,0,0,0,0,,5739,0,52,1,0,Tray,1,1,0,5739,0,0.0,10.75,6,1,10.75,640,6.55736,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103ZDT6,STMicroelectronics,Microcontrollers,digikey,52,Active,71,13.89,exact,STM32F103ZDT6,497-STM32F103ZDT6-ND,1,1,2026-08-15T20:23:03+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 144LQFP,0,1,0,0,0,0,,71,0,52,1,60,Tray,1,0,0,71,999999999,0.0,13.89,5,1,13.89,540,8.68893,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103CBT7,STMicroelectronics,Microcontrollers,digikey,40,Active,6953,8.82,exact,STM32F103CBT7,497-11518-ND,2,1,2026-08-15T20:23:04+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 48LQFP,0,1,0,0,0,0,,6953,0,40,1,0,Tray,1,1,0,6953,0,0.0,8.82,6,1,8.82,500,5.3474,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-15,STM32F103T8U6,STMicroelectronics,Microcontrollers,digikey,40,Active,75,7.3,exact,STM32F103T8U6,497-11532-ND,2,1,2026-08-15T20:23:05+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 36VFQFPN,0,1,0,0,0,0,,75,0,40,1,490,Tray,1,0,0,75,999999999,0.0,7.3,6,1,7.3,980,4.26014,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-15,STM32F103RET7,STMicroelectronics,Microcontrollers,digikey,52,Active,6086,13.96,exact,STM32F103RET7,497-11529-ND,1,1,2026-08-15T20:23:06+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 64LQFP,0,1,0,0,0,0,,6086,0,52,1,160,Tray,1,1,0,6086,999999999,0.0,13.96,6,1,13.96,640,8.64614,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103CBU6,STMicroelectronics,Microcontrollers,digikey,40,Active,0,8.08,exact,STM32F103CBU6,497-17381-ND,2,1,2026-08-15T20:23:07+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLSH 48UFQFPN,0,1,0,0,0,0,,0,0,40,1,260,Tray,1,1,0,0,999999999,0.0,8.08,6,1,8.08,520,4.86258,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-VFQFN Exposed Pad,Surface Mount,18
2026-08-15,STM32F103TBU6,STMicroelectronics,Microcontrollers,digikey,40,Active,0,8.29,exact,STM32F103TBU6,497-11534-ND,2,1,2026-08-15T20:23:09+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLSH 36VFQFPN,0,1,0,0,0,0,,0,0,40,1,490,Tray,1,1,0,0,999999999,0.0,8.29,6,1,8.29,980,4.88704,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-15,STM32F103VEH6,STMicroelectronics,Microcontrollers,digikey,52,Active,2090,14.55,exact,STM32F103VEH6,497-9036-ND,2,1,2026-08-15T20:23:10+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLSH 100LFBGA,0,1,0,0,0,0,,2090,0,52,1,184,Tray,1,1,0,2090,999999999,0.0,14.55,6,1,14.55,552,9.08888,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,17
2026-08-15,STM32F103C6T7A,STMicroelectronics,Microcontrollers,digikey,40,Active,1085,7.0,exact,STM32F103C6T7A,497-11516-ND,2,1,2026-08-15T20:23:11+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 48LQFP,0,1,0,0,0,0,,1085,0,40,1,250,Tray,1,1,0,1085,999999999,0.0,7.0,6,1,7.0,500,4.17442,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-15,STM32F103RGT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,9.37141,exact,STM32F103RGT6TR,497-17390-1-ND,1,1,2026-08-15T20:23:12+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 64LQFP,0,1,0,0,0,0,,0,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,15.18,5,1,15.18,500,9.58098,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103RFT6,STMicroelectronics,Microcontrollers,digikey,52,Active,4102,13.84,exact,STM32F103RFT6,497-11114-ND,3,1,2026-08-15T20:23:14+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 64LQFP,0,1,0,0,0,0,,4102,0,52,1,160,Tray,1,0,0,4102,999999999,0.0,13.84,6,1,13.84,640,8.6077,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103V8T6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,8.81,exact,STM32F103V8T6,497-6068-ND,2,1,2026-08-15T20:23:15+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 100LQFP,0,1,0,0,0,0,,0,0,52,1,90,Tray,1,0,0,0,999999999,0.0,8.81,6,1,8.81,450,5.36627,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103C8T7,STMicroelectronics,Microcontrollers,digikey,40,Active,1295,8.84,exact,STM32F103C8T7,497-11517-ND,2,1,2026-08-15T20:23:16+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 48LQFP,0,1,0,0,0,0,,1295,0,40,1,250,Tray,1,1,0,1295,999999999,0.0,8.84,6,1,8.84,500,5.34114,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-15,STM32F103C4T6A,STMicroelectronics,Microcontrollers,digikey,40,Active,229,6.23,exact,STM32F103C4T6A,497-8316-ND,1,1,2026-08-15T20:23:18+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 16KB FLASH 48LQFP,0,1,0,0,0,0,,229,0,40,1,250,Tray,1,1,0,229,999999999,0.0,6.23,6,1,6.23,500,3.67936,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,17
2026-08-15,STM32F103VET7,STMicroelectronics,Microcontrollers,digikey,52,Active,536,13.97,exact,STM32F103VET7,497-11540-ND,2,1,2026-08-15T20:23:19+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 100LQFP,0,1,0,0,0,0,,536,0,52,1,90,Tray,1,1,0,536,999999999,0.0,13.97,6,1,13.97,450,8.79702,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103VGT6,STMicroelectronics,Microcontrollers,digikey,52,Active,908,16.39,exact,STM32F103VGT6,497-11120-ND,3,1,2026-08-15T20:23:20+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 100LQFP,0,1,0,0,0,0,,908,0,52,1,90,Tray,1,0,0,908,999999999,0.0,16.39,6,1,16.39,450,10.44102,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-15,STM32F103C6T6A,STMicroelectronics,Microcontrollers,digikey,40,Active,1161,6.59,exact,STM32F103C6T6A,497-11515-ND,2,1,2026-08-15T20:23:21+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 48LQFP,0,1,0,0,0,0,,1161,0,40,1,250,Tray,1,1,0,1161,999999999,0.0,6.59,6,1,6.59,500,3.90908,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-15,STM32F103ZEH7,STMicroelectronics,Microcontrollers,digikey,52,Active,0,16.19,exact,STM32F103ZEH7,497-11545-ND,2,1,2026-08-15T20:23:23+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLSH 144LFBGA,0,1,0,0,0,0,,0,0,52,1,184,Tray,1,1,0,0,999999999,0.0,16.19,6,1,16.19,552,10.23379,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,18
2026-08-15,STM32F103RCT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,1936,6.08051,exact,STM32F103RCT6TR,497-17384-1-ND,1,1,2026-08-15T20:23:24+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 64LQFP,0,1,0,0,0,0,,1936,0,52,1,0,Cut Tape (CT),3,1,0,1936,0,0.0,10.16,5,1,10.16,500,6.22774,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-15,STM32F103T8U7,STMicroelectronics,Microcontrollers,digikey,40,Active,2919,8.23,exact,STM32F103T8U7,497-11533-ND,2,1,2026-08-15T20:23:25+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 36VFQFPN,0,1,0,0,0,0,,2919,0,40,1,490,Tray,1,1,0,2919,999999999,0.0,8.23,6,1,8.23,980,4.82393,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-15,STM32F103ZGT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,26270,12.0917,exact,STM32F103ZGT6TR,497-18764-1-ND,1,1,2026-08-15T20:23:26+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 144LQFP,0,1,0,0,0,0,,26270,0,52,1,1,Cut Tape (CT),3,0,0,26270,999999999,0.0,18.94,4,1,18.94,100,12.9196,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-15,STM32F103RBT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,463,5.20104,exact,STM32F103RBT6TR,497-17383-1-ND,1,1,2026-08-15T20:23:28+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 64LQFP,0,1,0,0,0,0,,463,0,52,1,0,Cut Tape (CT),3,1,0,463,0,0.0,8.79,5,1,8.79,500,5.33062,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
